THI,RH (%),Ruminating,Eating,Lactation,DIM
79.88166666666666,46.93333333333333,82,2400,2,246
79.85833333333333,47.7,840,938,2,246
80.13333333333334,51.78333333333333,1560,802,2,246
79.83,50.36666666666667,0,1440,2,246
78.89,53.21666666666667,2520,638,2,246
78.03166666666667,58.8,180,1402,2,246
77.21666666666667,66.5,1620,180,2,246
74.725,64.05,3382,0,2,247
73.16166666666666,69.81666666666666,2858,0,2,247
72.53166666666667,68.06666666666666,1860,0,2,247
72.65333333333334,65.76666666666667,922,1860,2,247
71.89666666666668,72.98333333333333,0,3458,2,247
72.67666666666668,73.53333333333333,1418,0,2,247
74.38166666666666,69.61666666666666,382,1980,2,247
75.86333333333333,65.21666666666667,1920,0,2,247
77.27,58.21666666666667,2318,600,2,247
78.55166666666668,51.083333333333336,802,0,2,247
80.11166666666666,48.06666666666667,1342,2198,2,247
80.53999999999999,46.55,660,1200,2,247
80.66333333333334,44.1,0,2302,2,247
80.92166666666667,44.15,1118,480,2,247
80.73333333333333,43.61666666666667,862,1898,2,247
80.42333333333333,46.016666666666666,2018,1162,2,247
78.595,53.61666666666667,1260,1140,2,247
77.55833333333334,56.71666666666667,2482,0,2,247
76.67833333333333,61.78333333333333,240,300,2,247
75.96333333333334,63.41666666666666,1740,1058,2,247
75.52833333333334,64.53333333333333,578,1822,2,248
72.83548387096775,63.91935483870968,1620,341,2,120
73.93333333333334,64.78333333333333,1601,319,2,120
75.43,63.61666666666667,1159,60,2,120
76.74666666666667,59.1,1181,180,2,120
78.19166666666666,57.13333333333333,1399,180,2,120
79.07833333333333,54.61666666666667,881,1140,2,120
79.30833333333334,52.71666666666667,499,2321,2,120
79.59666666666666,51.45,0,3019,2,120
79.82,50.86666666666667,2160,0,2,120
79.945,53.06666666666667,1440,60,2,120
79.545,53.7,1961,0,2,120
78.34166666666667,55.266666666666666,1339,1421,2,120
77.5,59.833333333333336,1080,1740,2,120
76.58166666666666,63.083333333333336,1061,1639,2,120
72.94666666666667,80.81666666666666,240,2700,2,121
69.93166666666667,86.0,3521,79,2,121
69.19833333333332,86.8,1620,0,2,121
68.85333333333332,87.06666666666666,821,1020,2,121
71.88000000000001,79.15,803,1777,2,121
75.62666666666668,68.75,743,180,2,121
77.08333333333333,65.66666666666667,2160,420,2,121
78.04833333333333,63.88333333333333,1237,120,2,121
78.57166666666667,60.71666666666667,0,1320,2,121
79.22166666666666,55.23333333333333,1943,637,2,121
79.57666666666667,56.016666666666666,60,3143,2,121
79.65166666666667,58.68333333333333,2363,697,2,121
79.06833333333334,63.86666666666667,1237,923,2,121
77.625,68.58333333333333,0,1897,2,121
76.46000000000001,71.91666666666667,2400,60,2,121
75.48,74.01666666666667,2123,0,2,121
75.02166666666668,74.03333333333333,1260,0,2,121
74.64666666666668,75.6,517,2723,2,122
74.85166666666667,74.56666666666666,1103,1417,2,122
74.555,74.95,2040,0,2,122
74.31,75.43333333333334,1740,0,2,122
73.46333333333334,76.53333333333333,757,2723,2,122
73.66833333333334,77.78333333333333,203,2197,2,122
74.49499999999999,76.4,1200,1620,2,122
77.67333333333333,56.21666666666667,1800,1260,2,122
79.875,50.45,1277,360,2,122
79.61833333333334,51.6,1920,1123,2,122
79.30166666666668,51.8,0,2657,2,122
79.36166666666666,54.65,660,1260,2,122
77.84833333333333,61.16666666666666,1200,1003,2,122
76.35,63.25,1243,1697,2,122
75.25,67.38333333333334,3137,0,2,122
73.05166666666668,78.81666666666666,1320,1140,2,123
72.24666666666667,82.65,0,3317,2,123
72.79833333333333,81.01666666666667,1320,1303,2,123
74.16166666666666,77.46666666666667,0,977,2,123
75.66499999999999,70.21666666666667,1680,0,2,123
77.29333333333334,65.85,1560,120,2,123
77.61,60.516666666666666,1723,120,2,123
78.19833333333332,58.36666666666667,377,2323,2,123
78.60166666666667,59.11666666666667,180,3137,2,123
79.13666666666667,56.68333333333333,1680,600,2,123
78.64,61.21666666666667,17,2640,2,123
78.19666666666667,62.05,2400,0,2,123
77.23333333333333,69.53333333333333,1080,1483,2,123
75.73666666666666,74.58333333333333,1303,917,2,123
74.72833333333332,75.08333333333333,1697,0,2,123
74.12333333333332,75.53333333333333,1560,0,2,123
73.86833333333334,77.45,2100,0,2,124
74.24666666666667,78.36666666666666,1217,0,2,124
73.175,81.31666666666666,60,1483,2,124
72.56166666666667,80.26666666666667,480,2760,2,124
72.105,81.28333333333333,2580,677,2,124
71.865,77.48333333333333,347,1573,2,124
72.70666666666666,73.83333333333333,1513,1727,2,124
74.555,69.95,1140,180,2,124
75.85,63.083333333333336,2280,60,2,124
76.33833333333334,58.48333333333333,2507,480,2,124
77.39333333333335,57.4,1860,540,2,124
78.96333333333334,57.66666666666666,167,2713,2,124
79.62166666666667,57.03333333333333,1453,587,2,124
79.85166666666667,59.11666666666667,347,0,2,124
79.47666666666667,59.91666666666666,0,0,2,124
78.955,61.68333333333333,840,1693,2,124
78.40666666666668,63.16666666666666,180,3420,2,124
77.45,64.18333333333334,2473,1127,2,124
76.44666666666667,65.8,1067,0,2,124
76.16333333333334,72.81666666666666,1320,0,2,124
75.96666666666667,75.8,1573,0,2,125
75.075,78.93333333333334,1190,1870,2,125
74.12666666666665,80.0,1750,1610,2,125
73.32,82.3,120,3036,2,125
74.82,79.85,0,2820,2,125
77.25333333333333,69.38333333333334,1080,516,2,125
78.27833333333334,62.4,636,1824,2,125
79.37333333333332,56.96666666666667,1620,240,2,125
79.51166666666667,52.53333333333333,444,0,2,125
80.87666666666668,50.1,564,1476,2,125
81.28833333333334,51.66666666666666,1260,384,2,125
80.41000000000001,46.016666666666666,0,3540,2,125
79.365,45.61666666666667,120,2886,2,125
78.00166666666668,51.73333333333333,2940,240,2,125
76.21499999999999,53.13333333333333,0,0,2,125
74.98333333333333,53.75,2034,780,2,125
74.21499999999999,54.28333333333333,1920,0,2,125
73.52833333333334,56.91666666666666,2700,0,2,126
72.99833333333332,56.98333333333333,2428,0,2,126
72.57166666666667,58.18333333333333,1320,0,2,126
71.96333333333334,61.083333333333336,1620,60,2,126
71.455,59.88333333333333,1860,692,2,126
70.73833333333333,54.6,0,2340,2,126
71.04833333333333,60.88333333333333,572,2248,2,126
72.325,63.083333333333336,480,811,2,126
72.71333333333334,61.28333333333333,0,2969,2,126
73.69333333333334,56.083333333333336,240,1860,2,126
74.15,50.16666666666666,0,0,2,126
74.77833333333334,50.63333333333333,1200,420,2,126
75.70833333333333,51.98333333333333,720,840,2,126
75.21166666666666,47.21666666666667,0,991,2,126
74.79333333333334,52.8,1980,720,2,126
73.97666666666667,63.98333333333333,0,1531,2,126
72.33333333333333,67.9,1500,1289,2,126
70.28833333333334,70.1,2191,0,2,126
68.225,77.61666666666666,1200,0,2,126
68.02833333333334,78.01666666666667,1409,811,2,126
67.715,80.1,960,1049,2,127
68.30666666666666,81.85,1818,0,2,127
68.31166666666667,81.8,1620,60,2,127
68.73833333333333,81.0,1380,1002,2,127
68.615,80.58333333333333,0,3360,2,127
68.95166666666667,81.5,222,2358,2,127
69.35666666666665,80.2,600,1020,2,127
69.42666666666668,77.88333333333334,2100,180,2,127
69.89666666666668,74.23333333333333,2220,942,2,127
73.75333333333333,54.45,942,1938,2,127
74.83833333333334,55.8,1698,1080,2,127
74.67666666666668,56.85,882,0,2,127
73.65833333333333,57.13333333333333,618,2982,2,127
72.61166666666666,59.78333333333333,1422,1098,2,127
71.61,63.45,1740,0,2,127
68.40333333333334,74.11666666666666,2760,378,2,127
68.12333333333333,75.2,162,0,2,128
67.78333333333333,75.65,1938,0,2,128
67.86333333333333,75.56666666666666,1362,1320,2,128
68.25833333333334,75.21666666666667,960,2040,2,128
68.33500000000001,74.86666666666666,2700,120,2,128
68.05166666666666,76.01666666666667,978,2142,2,128
68.50166666666668,76.9,660,1860,2,128
71.72833333333332,66.58333333333333,2100,942,2,128
72.78833333333334,59.03333333333333,720,780,2,128
73.82833333333333,49.36666666666667,1020,558,2,128
74.28999999999999,38.833333333333336,720,1362,2,128
73.52833333333334,25.98333333333333,1260,738,2,128
73.675,25.03333333333333,1080,1080,2,128
73.91166666666666,23.65,0,942,2,128
73.71666666666667,23.966666666666665,0,3300,2,128
73.60333333333332,24.1,0,3600,2,128
73.02,25.066666666666663,240,1800,2,128
72.03166666666667,27.03333333333333,2442,798,2,128
70.42,29.08333333333333,858,1122,2,128
68.61333333333333,31.616666666666667,0,1038,2,128
68.18166666666667,40.68333333333333,102,0,2,128
67.94333333333333,66.43333333333334,1440,42,2,129
67.58,71.56666666666666,1680,720,2,129
67.17833333333333,73.58333333333333,1740,300,2,129
66.04833333333333,72.83333333333333,1140,318,2,129
63.845,64.15,798,2580,2,129
65.41333333333334,62.13333333333333,1680,600,2,129
68.00833333333334,62.55,0,0,2,129
69.83,63.48333333333333,0,0,2,129
70.83333333333333,57.43333333333333,822,180,2,129
72.04666666666667,37.583333333333336,300,1020,2,129
71.92333333333333,25.55,0,3042,2,129
72.13000000000001,24.23333333333333,120,1380,2,129
72.22,23.116666666666667,0,1878,2,129
72.60166666666667,24.766666666666666,1302,360,2,129
72.41499999999999,25.133333333333333,258,420,2,129
71.93666666666667,25.133333333333333,0,2982,2,129
71.11333333333333,28.15,2280,300,2,129
69.41666666666667,32.083333333333336,120,2940,2,129
67.71833333333333,34.416666666666664,2100,618,2,129
66.26666666666667,33.9,2580,0,2,129
65.95833333333333,31.9,1320,60,2,129
65.925,37.516666666666666,2940,60,2,130
65.99,36.56666666666667,2322,0,2,130
66.07333333333334,41.05,420,0,2,130
65.97666666666666,48.48333333333333,1938,0,2,130
65.335,54.05,1020,1242,2,130
65.35666666666667,46.766666666666666,0,3480,2,130
66.26333333333334,47.25,240,978,2,130
66.95833333333333,49.7,840,300,2,130
67.49166666666666,43.8,0,2640,2,130
68.63333333333334,41.03333333333333,0,2760,2,130
69.56,43.7,0,0,2,130
71.61166666666666,39.65,60,720,2,130
72.455,39.5,1320,342,2,130
72.94166666666666,37.05,1782,918,2,130
74.125,38.95,378,300,2,130
73.735,36.95,120,2742,2,130
74.04666666666667,35.81666666666667,360,2340,2,130
73.43666666666667,34.1,0,1260,2,130
72.45333333333333,37.9,3000,0,2,130
70.82666666666667,49.35,1560,1182,2,130
68.91166666666666,48.05,0,1518,2,130
67.87333333333333,48.833333333333336,1182,1440,2,130
67.3,48.6,1560,420,2,130
67.01333333333334,50.41666666666666,1278,360,2,131
67.06666666666666,51.18333333333333,2760,0,2,131
67.1,52.41666666666666,1122,0,2,131
67.02666666666667,54.45,1158,0,2,131
67.00166666666667,54.43333333333333,1740,60,2,131
67.05833333333334,58.55,0,2640,2,131
67.36833333333333,59.71666666666667,900,2262,2,131
67.80333333333333,60.3,300,2280,2,131
69.30166666666668,58.98333333333333,1422,1098,2,131
70.81166666666667,58.7,18,1722,2,131
71.74833333333332,54.38333333333333,900,438,2,131
72.68833333333333,51.28333333333333,1680,120,2,131
74.88333333333334,44.13333333333333,840,1722,2,131
75.34333333333333,40.63333333333333,1260,2040,2,131
75.705,39.266666666666666,0,1860,2,131
75.64833333333333,38.1,1302,858,2,131
75.83333333333333,39.766666666666666,558,2022,2,131
75.41833333333334,40.85,1260,1200,2,131
74.75,44.41666666666666,1680,1380,2,131
72.97166666666666,51.53333333333333,0,2718,2,131
71.46666666666667,55.68333333333333,3120,120,2,131
70.49333333333334,58.7,702,0,2,131
70.44833333333332,61.71666666666667,1158,180,2,131
71.61166666666666,68.36666666666666,1602,0,2,132
71.07166666666667,68.2,1338,1782,2,132
69.515,69.08333333333333,882,1878,2,132
68.48666666666666,71.91666666666667,2147,1333,2,132
68.76333333333334,72.16666666666667,0,3300,2,132
69.81666666666666,69.65,913,1787,2,132
71.94,64.65,227,120,2,132
73.65333333333334,59.81666666666667,1740,240,2,132
74.515,52.61666666666667,240,1860,2,132
75.68833333333333,51.73333333333333,2173,180,2,132
76.53333333333333,51.266666666666666,2027,1140,2,132
76.935,49.41666666666666,720,1620,2,132
77.30833333333334,47.45,0,1080,2,132
77.56166666666667,48.0,720,793,2,132
77.41833333333334,48.31666666666667,480,1560,2,132
76.92666666666668,49.083333333333336,253,2507,2,132
76.61,51.35,1367,780,2,132
76.235,51.18333333333333,2220,480,2,132
75.405,56.18333333333333,1320,0,2,132
73.985,60.43333333333333,2520,0,2,132
73.33500000000001,61.48333333333333,2027,1153,2,132
72.93666666666667,64.78333333333333,120,2400,2,133
72.48833333333333,64.96666666666667,1393,1127,2,133
71.54333333333334,62.35,540,900,2,133
70.85833333333333,67.08333333333333,2507,0,2,133
70.63666666666667,71.9,1620,0,2,133
70.86833333333334,71.9,1440,180,2,133
76.19666666666667,49.93333333333333,313,2987,2,133
76.94,46.63333333333333,600,1980,2,133
77.44666666666667,46.16666666666666,1667,420,2,133
78.00166666666668,45.45,1320,733,2,133
78.66000000000001,45.91666666666666,120,960,2,133
78.88000000000001,46.583333333333336,360,840,2,133
78.775,46.56666666666667,660,2640,2,133
78.50666666666666,48.45,0,1260,2,133
77.86166666666666,53.06666666666667,1320,1440,2,133
76.645,57.41666666666666,0,1727,2,133
75.35,58.63333333333333,1333,0,2,133
73.58500000000001,65.46666666666667,480,2533,2,133
73.35333333333332,63.15,2713,587,2,134
72.33666666666666,62.36666666666667,2160,240,2,134
71.395,67.53333333333333,1187,253,2,134
70.77666666666667,70.13333333333334,1920,407,2,134
70.46,71.43333333333334,0,2113,2,134
70.30666666666666,72.11666666666666,553,2687,2,134
70.94833333333332,72.1,1787,60,2,134
71.79,68.88333333333334,1333,60,2,134
75.175,56.3,913,1500,2,134
76.315,52.18333333333333,827,300,2,134
77.34833333333333,50.35,1800,180,2,134
78.29166666666667,49.78333333333333,1140,300,2,134
78.79333333333334,48.21666666666667,0,3013,2,134
79.80666666666666,46.91666666666666,2233,240,2,134
80.105,46.75,2507,240,2,134
80.30333333333333,48.68333333333333,480,2593,2,134
79.81166666666667,49.43333333333333,253,2147,2,134
79.00500000000001,52.23333333333333,1800,0,2,134
78.11166666666666,59.2,2447,0,2,134
77.01333333333334,61.05,1560,0,2,134
76.3,60.85,1093,300,2,134
75.40833333333333,64.55,2220,780,2,134
75.03333333333333,67.06666666666666,767,1273,2,135
74.28999999999999,63.083333333333336,2100,407,2,135
73.60333333333332,67.53333333333333,2893,0,2,135
73.24499999999999,72.0,420,0,2,135
72.75333333333333,73.68333333333334,647,2833,2,135
72.67666666666668,74.0,673,1847,2,135
73.06,74.0,1967,300,2,135
74.17333333333333,71.76666666666667,360,1513,2,135
75.81833333333334,64.83333333333333,900,1307,2,135
77.345,58.63333333333333,0,0,2,135
78.11833333333334,53.6,1633,240,2,135
80.55,47.1,2207,240,2,135
80.73166666666665,45.61666666666667,1320,1273,2,135
81.12666666666668,45.28333333333333,180,3000,2,135
80.43,41.333333333333336,0,960,2,135
80.65666666666667,48.13333333333333,0,240,2,135
79.53,49.266666666666666,613,180,2,135
78.18833333333333,52.8,707,2293,2,135
76.935,57.56666666666667,1213,1247,2,135
76.00333333333333,62.56666666666667,107,0,2,135
75.42,64.0,1200,1860,2,135
74.92,63.9,3133,0,2,136
74.33333333333333,63.98333333333333,2160,0,2,136
73.82166666666667,63.06666666666667,780,0,2,136
73.01166666666667,63.46666666666667,1427,120,2,136
72.51166666666667,61.25,1260,1213,2,136
72.18,59.21666666666667,660,1487,2,136
71.85333333333332,59.63333333333333,0,2940,2,136
72.67333333333333,55.95,1693,420,2,136
74.22666666666667,49.8,600,0,2,136
75.81666666666666,46.3,1787,240,2,136
77.565,44.48333333333333,373,900,2,136
79.985,34.81666666666667,240,2327,2,136
79.96666666666667,37.56666666666667,780,1500,2,136
79.09333333333333,39.9,0,373,2,136
78.27166666666668,38.4,120,2327,2,136
77.66333333333334,44.56666666666667,0,2713,2,136
76.33999999999999,48.65,973,1667,2,136
75.01,51.13333333333333,1187,600,2,136
74.37666666666668,51.38333333333333,660,1140,2,136
74.68833333333333,56.73333333333333,0,2100,2,136
73.82166666666667,59.23333333333333,0,1993,2,137
73.12833333333333,59.516666666666666,0,2880,2,137
72.76833333333335,60.86666666666667,373,2147,2,137
71.88333333333334,64.23333333333333,360,1860,2,137
71.93333333333334,65.25,0,2760,2,137
72.545,65.18333333333334,2280,1140,2,137
73.20333333333333,63.31666666666667,0,2280,2,137
74.74166666666666,60.68333333333333,960,707,2,137
76.24333333333334,53.333333333333336,1320,0,2,137
78.46166666666666,46.1,2567,480,2,137
79.30333333333333,43.45,673,1560,2,137
80.68166666666666,43.41666666666666,2027,0,2,137
81.00333333333333,43.5,0,60,2,137
80.82166666666667,42.43333333333333,540,1273,2,137
80.97833333333332,43.78333333333333,1213,1187,2,137
80.54333333333334,45.266666666666666,1740,180,2,137
79.80166666666668,48.06666666666667,1667,1933,2,137
78.83333333333333,52.833333333333336,1020,1067,2,137
78.05166666666668,53.516666666666666,300,900,2,137
77.36999999999999,55.583333333333336,13,0,2,137
77.29166666666667,58.06666666666667,540,0,2,137
76.55,61.66666666666666,3287,0,2,138
75.95833333333333,65.38333333333334,240,0,2,138
75.27833333333334,70.45,2700,0,2,138
73.67,72.9,1920,193,2,138
73.705,68.86666666666666,0,3047,2,138
74.19666666666667,73.35,0,0,2,138
74.83500000000001,70.08333333333333,1320,1993,2,138
75.83999999999999,59.45,0,527,2,138
76.93166666666666,53.13333333333333,780,1753,2,138
78.87333333333332,44.15,1440,120,2,138
79.63666666666667,43.68333333333333,733,0,2,138
80.38333333333334,43.583333333333336,1860,1080,2,138
80.735,43.016666666666666,1127,600,2,138
81.09333333333332,43.96666666666667,240,1680,2,138
80.93,46.43333333333333,360,3240,2,138
80.185,51.11666666666667,610,2090,2,138
76.55333333333333,64.78333333333333,960,2100,2,138
75.97666666666667,63.333333333333336,1800,420,2,138
75.80333333333333,63.23333333333333,1827,0,2,139
75.37833333333333,66.63333333333334,1560,0,2,139
74.345,66.73333333333333,1920,180,2,139
73.62833333333333,68.0,1413,60,2,139
73.59666666666666,68.03333333333333,1107,1020,2,139
73.89,67.75,0,1713,2,139
75.19666666666667,68.78333333333333,0,2967,2,139
75.36999999999999,66.43333333333334,540,1920,2,139
76.37666666666668,61.91666666666666,2340,0,2,139
77.36833333333334,57.86666666666667,0,0,2,139
77.49666666666667,51.61666666666667,1233,720,2,139
77.36333333333333,51.2,1200,660,2,139
78.66833333333334,48.46666666666667,987,120,2,139
79.83,50.36666666666667,900,2040,2,139
78.89,53.21666666666667,600,2220,2,139
78.03166666666667,58.8,1920,627,2,139
77.21666666666667,66.5,1833,0,2,139
76.07833333333333,68.81666666666666,987,0,2,139
75.25833333333334,63.81666666666667,1773,540,2,139
74.725,64.05,1467,2133,2,140
74.185,66.11666666666666,1200,2100,2,140
73.16166666666666,69.81666666666666,2553,147,2,140
72.53166666666667,68.06666666666666,1047,0,2,140
72.65333333333334,65.76666666666667,2433,180,2,140
71.89666666666668,72.98333333333333,987,2433,2,140
71.46833333333333,74.31666666666666,360,1560,2,140
72.67666666666668,73.53333333333333,60,1587,2,140
74.38166666666666,69.61666666666666,1353,420,2,140
75.86333333333333,65.21666666666667,1407,1140,2,140
77.27,58.21666666666667,2040,0,2,140
79.33,49.28333333333333,780,1200,2,140
80.53999999999999,46.55,1200,900,2,140
80.92166666666667,44.15,180,2553,2,140
80.73333333333333,43.61666666666667,993,927,2,140
80.42333333333333,46.016666666666666,207,2793,2,140
79.905,50.98333333333333,240,2427,2,140
78.595,53.61666666666667,2820,60,2,140
77.55833333333334,56.71666666666667,2160,0,2,140
76.67833333333333,61.78333333333333,1053,0,2,140
75.52833333333334,64.53333333333333,900,120,2,141
72.83548387096775,63.91935483870968,1193,1860,1,549
73.93333333333334,64.78333333333333,847,840,1,549
79.07833333333333,54.61666666666667,1320,1380,1,549
79.30833333333334,52.71666666666667,180,2107,1,549
79.59666666666666,51.45,0,2400,1,549
76.46000000000001,71.91666666666667,2460,0,1,550
79.36166666666666,54.65,2560,320,1,551
78.86999999999999,58.28333333333333,560,160,1,551
77.84833333333333,61.16666666666666,1060,1340,1,551
76.35,63.25,2280,0,1,551
75.25,67.38333333333334,1460,1480,1,551
74.48,69.46666666666667,0,500,1,551
74.64833333333333,69.51666666666667,1440,600,1,552
73.945,71.31666666666666,1780,1380,1,552
73.46499999999999,72.91666666666667,1280,0,1,552
73.60833333333333,70.76666666666667,0,0,1,552
72.24666666666667,82.65,1200,1356,1,552
74.16166666666666,77.46666666666667,1012,360,1,552
76.73666666666666,67.38333333333334,240,600,1,552
77.29333333333334,65.85,0,480,1,552
77.61,60.516666666666666,1020,1920,1,552
79.13666666666667,56.68333333333333,472,2348,1,552
79.08,57.03333333333333,0,2032,1,552
78.94,58.41666666666666,2040,420,1,552
79.62166666666667,57.03333333333333,399,2421,1,553
79.365,45.61666666666667,3443,0,1,554
78.00166666666668,51.73333333333333,0,780,1,554
76.21499999999999,53.13333333333333,0,1177,1,554
74.98333333333333,53.75,1080,1763,1,554
74.21499999999999,54.28333333333333,3457,0,1,554
73.92166666666667,54.61666666666667,743,240,1,554
68.02833333333334,78.01666666666667,2220,600,1,555
67.715,80.1,2367,0,1,556
69.41666666666667,32.083333333333336,0,1707,1,558
73.33500000000001,61.48333333333333,2313,267,1,561
71.54333333333334,62.35,2580,0,1,562
73.60333333333332,67.53333333333333,3389,120,1,564
73.24499999999999,72.0,2191,60,1,564
81.25166666666668,43.56666666666667,480,2210,1,564
80.65666666666667,48.13333333333333,720,1610,1,564
79.53,49.266666666666666,0,1390,1,564
74.74166666666666,60.68333333333333,161,1339,1,566
76.24333333333334,53.333333333333336,1459,840,1,566
72.83548387096775,63.91935483870968,0,0,2,262
73.93333333333334,64.78333333333333,2680,0,2,262
75.43,63.61666666666667,1040,2560,2,262
76.74666666666667,59.1,760,2360,2,262
79.07833333333333,54.61666666666667,1980,626,2,262
79.30833333333334,52.71666666666667,1766,574,2,262
79.59666666666666,51.45,1294,0,2,262
79.82,50.86666666666667,0,3326,2,262
79.945,53.06666666666667,1740,720,2,262
79.545,53.7,0,1594,2,262
78.34166666666667,55.266666666666666,1800,480,2,262
77.5,59.833333333333336,0,2186,2,262
75.455,66.33333333333333,1774,1766,2,262
72.94666666666667,80.81666666666666,2040,394,2,263
69.93166666666667,86.0,1586,0,2,263
69.43166666666666,86.96666666666667,1174,0,2,263
69.19833333333332,86.8,2100,0,2,263
68.85333333333332,87.06666666666666,1166,600,2,263
69.46000000000001,86.56666666666666,2614,566,2,263
69.805,84.8,0,3240,2,263
70.44666666666667,84.78333333333333,0,1954,2,263
71.88000000000001,79.15,1286,60,2,263
74.10833333333333,73.5,2460,540,2,263
77.08333333333333,65.66666666666667,2186,0,2,263
78.04833333333333,63.88333333333333,1354,1320,2,263
78.57166666666667,60.71666666666667,2426,240,2,263
79.025,57.8,754,2486,2,263
79.22166666666666,55.23333333333333,600,1620,2,263
79.4,55.48333333333333,746,2434,2,263
79.57666666666667,56.016666666666666,694,0,2,263
79.65166666666667,58.68333333333333,180,2306,2,263
79.06833333333334,63.86666666666667,0,2314,2,263
77.625,68.58333333333333,1200,0,2,263
76.46000000000001,71.91666666666667,746,1860,2,263
75.02166666666668,74.03333333333333,866,1740,2,263
74.70666666666666,74.1,3111,0,2,264
74.555,74.95,789,0,2,264
74.31,75.43333333333334,831,2700,2,264
73.46333333333334,76.53333333333333,69,60,2,264
73.66833333333334,77.78333333333333,711,2889,2,264
74.49499999999999,76.4,2289,471,2,264
75.66833333333334,72.88333333333334,1440,720,2,264
76.91333333333334,61.66666666666666,2467,0,2,264
77.67333333333333,56.21666666666667,173,2947,2,264
77.91000000000001,53.38333333333333,1920,293,2,264
79.25500000000001,53.38333333333333,7,2040,2,264
79.41333333333334,49.18333333333333,2933,667,2,264
79.875,50.45,0,2753,2,264
79.61833333333334,51.6,547,0,2,264
79.30166666666668,51.8,1433,2107,2,264
79.36166666666666,54.65,300,1013,2,264
78.86999999999999,58.28333333333333,787,0,2,264
77.84833333333333,61.16666666666666,833,0,2,264
76.35,63.25,1380,667,2,264
75.25,67.38333333333334,907,2453,2,264
74.48,69.46666666666667,1133,367,2,264
74.64833333333333,69.51666666666667,1267,953,2,265
73.945,71.31666666666666,1073,0,2,265
73.46499999999999,72.91666666666667,3060,7,2,265
73.60833333333333,70.76666666666667,2287,293,2,265
73.05166666666668,78.81666666666666,1433,1447,2,265
72.24666666666667,82.65,0,3113,2,265
72.79833333333333,81.01666666666667,0,0,2,265
74.16166666666666,77.46666666666667,1447,0,2,265
75.66499999999999,70.21666666666667,713,2400,2,265
76.73666666666666,67.38333333333334,2040,180,2,265
77.29333333333334,65.85,2167,0,2,265
77.61,60.516666666666666,593,0,2,265
78.60166666666667,59.11666666666667,473,2467,2,265
79.13666666666667,56.68333333333333,1200,1980,2,265
79.08,57.03333333333333,427,2033,2,265
78.94,58.41666666666666,2100,1020,2,265
78.64,61.21666666666667,533,2227,2,265
78.19666666666667,62.05,0,113,2,265
77.23333333333333,69.53333333333333,1027,0,2,265
75.73666666666666,74.58333333333333,2040,120,2,265
74.72833333333332,75.08333333333333,540,1980,2,265
74.12333333333332,75.53333333333333,1193,60,2,265
73.83666666666666,77.46666666666667,1560,300,2,266
74.24666666666667,78.36666666666666,2280,0,2,266
73.175,81.31666666666666,3173,307,2,266
72.56166666666667,80.26666666666667,1267,473,2,266
72.105,81.28333333333333,113,2760,2,266
71.97666666666667,80.0,1440,1867,2,266
71.865,77.48333333333333,0,593,2,266
72.70666666666666,73.83333333333333,0,60,2,266
75.85,63.083333333333336,1913,1687,2,266
76.33833333333334,58.48333333333333,1327,1553,2,266
77.39333333333335,57.4,653,480,2,266
78.03333333333333,58.35,900,1687,2,266
78.96333333333334,57.66666666666666,0,533,2,266
79.62166666666667,57.03333333333333,247,660,2,266
79.85166666666667,59.11666666666667,473,2760,2,266
79.47666666666667,59.91666666666666,2820,487,2,266
78.955,61.68333333333333,0,3113,2,266
78.40666666666668,63.16666666666666,1327,360,2,266
76.69333333333334,64.08333333333333,1380,1425,2,266
76.44666666666667,65.8,1485,1155,2,266
76.16333333333334,72.81666666666666,1695,60,2,266
75.96666666666667,75.8,465,0,2,267
75.75666666666667,77.36666666666666,1575,1665,2,267
75.075,78.93333333333334,2085,735,2,267
74.12666666666665,80.0,1395,480,2,267
73.57833333333333,80.0,2205,0,2,267
72.72166666666666,81.7,615,405,2,267
73.32,82.3,0,3135,2,267
74.82,79.85,660,1740,2,267
76.15166666666667,73.71666666666667,0,0,2,267
77.25333333333333,69.38333333333334,1005,0,2,267
78.27833333333334,62.4,1980,240,2,267
79.37333333333332,56.96666666666667,3135,0,2,267
80.1,50.5,522,1698,2,267
80.87666666666668,50.1,378,3222,2,267
81.28833333333334,51.66666666666666,1680,1080,2,267
81.42833333333333,51.5,0,2718,2,267
80.41000000000001,46.016666666666666,1542,120,2,267
79.365,45.61666666666667,138,3282,2,267
76.21499999999999,53.13333333333333,1620,462,2,267
74.98333333333333,53.75,342,2418,2,267
73.52833333333334,56.91666666666666,2760,120,2,268
72.99833333333332,56.98333333333333,1320,0,2,268
72.57166666666667,58.18333333333333,1260,0,2,268
71.455,59.88333333333333,1320,1475,2,268
70.73833333333333,54.6,1235,1105,2,268
71.04833333333333,60.88333333333333,745,2195,2,268
71.71166666666666,64.08333333333333,0,2905,2,268
72.71333333333334,61.28333333333333,0,0,2,268
74.15,50.16666666666666,2725,515,2,268
74.44666666666667,49.53333333333333,0,1585,2,268
74.77833333333334,50.63333333333333,1535,60,2,268
75.70833333333333,51.98333333333333,1080,180,2,268
75.21166666666666,47.21666666666667,1465,1355,2,268
75.05,48.38333333333333,275,2365,2,268
74.91833333333334,49.66666666666666,805,2495,2,268
74.79333333333334,52.8,360,1920,2,268
72.33333333333333,67.9,842,840,2,268
70.28833333333334,70.1,598,1680,2,268
