CowNo,datetime,Ruminating,Ruminating24,RuminatingPercOfDay,Eating,Eating24,EatingPercOfDay,THI,RH (%),Lactation,DIM,MilkYield
506,2023-07-13 01:00:00,2839,29820,40,60,23640,31,70.24833333333332,82.96666666666667,2,270,0.0
506,2023-07-13 02:00:00,1860,28541,38,0,23880,32,69.94666666666667,84.31666666666666,2,270,0.0
506,2023-07-13 05:00:00,1200,27900,37,1088,24300,32,69.4,87.8,2,270,0.0
506,2023-07-13 06:00:00,2168,27660,38,1012,24232,33,70.07833333333333,86.36666666666666,2,270,0.0
506,2023-07-13 07:00:00,112,25492,35,2708,25920,35,71.56166666666667,85.58333333333333,2,270,0.0
506,2023-07-13 11:00:00,840,31260,41,360,20820,27,74.48,69.71666666666667,2,270,0.0
506,2023-07-13 12:00:00,780,31140,42,1860,21694,29,75.685,63.8,2,270,0.0
506,2023-07-13 13:00:00,1800,30574,41,540,22620,30,76.66499999999999,54.03333333333333,2,270,18.1700000762939
506,2023-07-13 14:00:00,1260,30720,41,1200,23134,31,77.22,50.86666666666667,2,270,0.0
506,2023-07-13 17:00:00,2040,28860,38,0,24180,32,78.955,49.88333333333333,2,270,0.0
506,2023-07-13 18:00:00,0,28440,38,2580,25020,34,78.02,54.516666666666666,2,270,0.0
506,2023-07-13 21:00:00,960,30240,40,1140,23918,32,74.45833333333333,68.73333333333333,2,270,9.47999954223633
506,2023-07-13 22:00:00,3120,29340,40,0,24540,33,73.60166666666667,68.05,2,270,0.0
506,2023-07-14 00:00:00,2940,27900,38,660,24660,34,71.89,60.166666666666664,2,271,0.0
506,2023-07-14 03:00:00,1080,28838,39,1380,23580,32,70.10833333333333,65.06666666666666,2,271,0.0
506,2023-07-14 12:00:00,214,30180,38,2786,24806,32,75.38833333333334,59.61666666666667,2,271,0.0
506,2023-07-14 13:00:00,1946,31286,40,1054,22020,28,77.20166666666667,49.733333333333334,2,271,0.0
506,2023-07-14 15:00:00,818,29640,39,1942,21442,29,77.66833333333334,42.11666666666667,2,271,0.0
506,2023-07-14 16:00:00,1282,29242,40,540,19620,27,77.93,42.266666666666666,2,271,0.0
506,2023-07-14 19:00:00,2138,28440,39,840,21960,29,78.31,49.61666666666667,2,271,0.0
506,2023-07-14 20:00:00,2062,26302,36,338,21480,30,77.195,55.5,2,271,0.0
506,2023-07-15 00:00:00,2460,26700,35,98,20520,28,73.59833333333333,64.25,2,272,0.0
506,2023-07-15 03:00:00,1440,28056,37,180,21000,28,72.14666666666668,67.4,2,272,0.0
506,2023-07-15 04:00:00,3600,27696,37,0,20820,27,72.09166666666667,67.6,2,272,0.0
506,2023-07-15 09:00:00,562,26062,36,2198,21600,30,76.6,55.06666666666667,2,272,0.0
506,2023-07-15 10:00:00,1838,25740,36,562,19942,28,77.72166666666666,51.85,2,272,0.0
506,2023-07-15 11:00:00,382,25102,36,1680,19723,28,78.59833333333333,49.13333333333333,2,272,17.4500007629395
506,2023-07-15 17:00:00,1920,28140,39,674,19843,28,81.54666666666667,46.916666666666664,2,272,0.0
506,2023-07-15 21:00:00,2414,29700,40,0,20520,28,78.545,57.03333333333333,2,272,14.8599996566772
506,2023-07-15 22:00:00,60,27286,39,300,20880,29,77.43,58.56666666666667,2,272,0.0
506,2023-07-15 23:00:00,2206,29206,41,0,20700,29,76.775,59.65,2,272,0.0
506,2023-07-16 00:00:00,3060,27000,39,0,22020,31,76.74666666666667,63.81666666666667,2,273,0.0
506,2023-07-16 02:00:00,3600,28049,40,0,21240,31,75.455,66.16666666666667,2,273,0.0
506,2023-07-16 04:00:00,1366,26086,38,2234,21420,32,74.58,70.75,2,273,0.0
506,2023-07-16 05:00:00,1694,25380,38,1066,20986,31,74.12666666666668,73.03333333333333,2,273,0.0
506,2023-07-16 06:00:00,1906,24569,37,1454,21060,32,74.59333333333332,73.23333333333333,2,273,0.0
506,2023-07-16 13:00:00,1697,22097,36,1903,19389,30,81.72,45.9,2,273,0.0
506,2023-07-16 17:00:00,1800,20400,33,900,20906,33,81.8,40.016666666666666,2,273,0.0
506,2023-07-17 01:00:00,1800,20726,32,360,19140,29,77.79833333333333,63.7,2,274,0.0
506,2023-07-17 20:00:00,609,23880,33,51,26211,36,81.33999999999999,54.25,2,274,0.0
506,2023-07-17 21:00:00,2331,24460,34,0,26280,36,79.95833333333333,58.8,2,274,10.9099998474121
506,2023-07-17 22:00:00,0,24300,34,2820,27169,37,78.80833333333334,58.36666666666667,2,274,0.0
506,2023-07-17 23:00:00,2160,25440,36,540,25260,36,77.86999999999999,61.25,2,274,0.0
506,2023-07-18 00:00:00,1089,25080,36,0,25320,36,77.62333333333332,67.16666666666667,2,275,0.0
510,2023-07-07 10:00:00,2727,24567,41,0,12480,20,73.96000000000001,50.6,2,368,0.0
510,2023-07-07 18:00:00,0,21910,37,3365,16500,28,77.04333333333334,44.56666666666667,2,368,0.0
510,2023-07-08 05:00:00,1800,26472,38,180,15780,22,69.68833333333333,65.71666666666667,2,369,0.0
510,2023-07-08 11:00:00,2100,26697,37,720,15240,21,75.61,40.21666666666667,2,369,0.0
510,2023-07-08 12:00:00,1857,27357,39,420,14520,20,76.24666666666667,38.31666666666667,2,369,0.0
510,2023-07-08 20:00:00,2640,29580,37,60,17160,22,76.30333333333333,48.7,2,369,0.0
510,2023-07-08 21:00:00,970,29767,38,1920,17400,22,74.64833333333333,55.233333333333334,2,369,0.0
510,2023-07-08 23:00:00,1450,29160,37,120,16920,22,72.79166666666667,57.983333333333334,2,369,0.0
510,2023-07-09 00:00:00,1610,29067,38,1140,16800,21,72.33500000000001,59.46666666666667,2,370,0.0
510,2023-07-09 01:00:00,0,28140,37,1980,17520,22,72.07666666666667,61.4,2,370,0.0
510,2023-07-09 02:00:00,2400,30480,39,0,15540,20,71.875,61.666666666666664,2,370,23.4400005340576
510,2023-07-09 08:00:00,0,29701,36,1990,16980,21,74.42333333333333,56.18333333333333,2,370,0.0
510,2023-07-09 13:00:00,3290,30230,38,0,15840,19,80.16000000000001,44.28333333333333,2,370,0.0
510,2023-07-09 14:00:00,1680,28981,36,840,15840,19,80.31333333333333,42.43333333333333,2,370,0.0
510,2023-07-09 20:00:00,2827,25740,34,300,10920,14,79.80833333333334,54.96666666666667,2,370,0.0
510,2023-07-09 21:00:00,473,22913,31,1440,10740,13,77.85833333333333,60.516666666666666,2,370,0.0
510,2023-07-10 00:00:00,683,21203,29,1860,10252,13,75.94333333333334,63.06666666666667,2,371,0.0
510,2023-07-10 01:00:00,2340,20752,27,0,11400,15,75.40333333333334,63.8,2,371,7.65000009536743
510,2023-07-10 02:00:00,697,21120,27,0,11400,15,74.88666666666667,65.26666666666667,2,371,0.0
510,2023-07-10 04:00:00,103,21360,28,2340,11400,14,73.825,67.88333333333334,2,371,0.0
510,2023-07-10 09:00:00,2521,20220,26,540,12412,16,78.91333333333334,52.36666666666667,2,371,0.0
510,2023-07-10 11:00:00,961,19732,26,0,12780,17,81.47833333333332,49.1,2,371,0.0
510,2023-07-10 12:00:00,1979,20219,26,0,12780,17,82.06833333333334,48.766666666666666,2,371,0.0
510,2023-07-10 13:00:00,2041,18960,25,0,13560,18,82.96000000000001,49.78333333333333,2,371,0.0
510,2023-07-10 18:00:00,0,20640,26,0,17152,22,83.17,49.88333333333333,2,371,0.0
510,2023-07-10 20:00:00,0,23640,30,120,17160,22,81.69166666666666,55.28333333333333,2,371,0.0
510,2023-07-10 23:00:00,600,23520,32,952,19320,26,79.115,63.81666666666667,2,371,0.0
510,2023-07-11 00:00:00,232,22920,32,3008,19508,27,78.50666666666666,64.01666666666667,2,372,0.0
510,2023-07-11 01:00:00,2708,22868,33,0,16500,24,78.41833333333334,66.68333333333334,2,372,0.0
510,2023-07-11 02:00:00,0,20580,32,0,16500,25,77.70166666666667,67.45,2,372,0.0
510,2023-07-11 03:00:00,2520,20580,32,0,16500,25,76.67333333333333,69.93333333333334,2,372,0.0
510,2023-07-11 07:00:00,0,19245,30,0,13440,22,77.635,64.55,2,372,0.0
510,2023-07-11 08:00:00,1020,22320,36,952,13680,22,78.855,59.75,2,372,0.0
510,2023-07-11 11:00:00,1448,20228,34,0,14160,24,82.385,53.63333333333333,2,372,0.0
510,2023-07-11 15:00:00,1260,18240,35,1372,12120,23,84.685,50.266666666666666,2,372,0.0
510,2023-07-11 18:00:00,1312,19080,37,548,10494,20,83.49,46.43333333333333,2,372,0.0
510,2023-07-13 01:00:00,2083,16320,26,0,14700,23,70.24833333333332,82.96666666666667,2,374,0.0
510,2023-07-13 02:00:00,660,16412,26,2640,14700,23,69.94666666666667,84.31666666666666,2,374,0.0
510,2023-07-13 04:00:00,900,16080,27,1200,13200,21,68.975,89.76666666666667,2,374,0.0
510,2023-07-13 07:00:00,1661,16500,28,1939,14059,23,71.56166666666667,85.58333333333333,2,374,0.0
510,2023-07-13 09:00:00,1980,14400,26,401,12056,22,72.84833333333333,73.05,2,374,0.0
510,2023-07-13 22:00:00,1725,21885,30,1500,13560,19,73.60166666666667,68.05,2,374,0.0
510,2023-07-14 00:00:00,0,22976,32,0,14280,20,71.89,60.166666666666664,2,375,10.2600002288818
510,2023-07-14 01:00:00,2175,24120,33,0,14280,20,71.33500000000001,63.516666666666666,2,375,0.0
510,2023-07-14 09:00:00,596,26612,33,2584,16144,20,73.85166666666667,65.08333333333333,2,375,0.0
510,2023-07-14 10:00:00,2044,27636,34,180,13560,17,73.54333333333334,71.15,2,375,0.0
510,2023-07-14 16:00:00,1316,30360,37,300,14700,18,77.93,42.266666666666666,2,375,0.0
510,2023-07-14 17:00:00,904,29464,36,1860,17280,21,78.44166666666666,43.21666666666667,2,375,0.0
510,2023-07-14 19:00:00,1016,28560,37,1084,15964,20,78.31,49.61666666666667,2,375,0.0
510,2023-07-14 20:00:00,2520,27544,38,0,14880,20,77.195,55.5,2,375,0.0
510,2023-07-14 22:00:00,960,26100,38,1616,15660,23,74.9,62.88333333333333,2,375,0.0
510,2023-07-14 23:00:00,1856,25320,39,604,14044,21,74.30166666666668,63.6,2,375,0.0
510,2023-07-15 00:00:00,1144,25384,40,0,13479,22,73.59833333333333,64.25,2,376,0.0
510,2023-07-15 01:00:00,2156,24300,40,0,14559,24,73.04833333333333,65.08333333333333,2,376,0.0
510,2023-07-15 03:00:00,596,21420,36,2280,14940,25,72.14666666666668,67.4,2,376,0.0
510,2023-07-15 06:00:00,120,17580,31,2760,12600,23,72.29666666666667,67.38333333333334,2,376,0.0
510,2023-07-15 07:00:00,0,17460,33,0,9840,18,73.42333333333333,64.35,2,376,0.0
510,2023-07-15 08:00:00,1412,17460,34,0,11040,22,75.10333333333332,57.516666666666666,2,376,0.0
510,2023-07-15 15:00:00,2361,16161,34,0,10920,23,81.16333333333334,46.56666666666667,2,376,0.0
510,2023-07-16 02:00:00,960,16560,30,0,10860,20,75.455,66.16666666666667,2,377,0.0
510,2023-07-16 03:00:00,0,15720,29,0,10860,21,75.13166666666666,67.75,2,377,0.0
510,2023-07-16 08:00:00,2940,18180,32,300,11460,20,77.90333333333334,63.85,2,377,0.0
510,2023-07-16 10:00:00,2160,17811,32,70,11220,20,80.90666666666667,59.9,2,377,0.0
510,2023-07-16 19:00:00,2402,17760,33,60,11580,20,81.71499999999999,47.233333333333334,2,377,0.0
510,2023-07-17 04:00:00,1680,19320,31,1311,10843,18,74.82,68.58333333333333,2,378,0.0
510,2023-07-17 08:00:00,1791,18480,31,60,10080,18,77.56666666666666,59.35,2,378,0.0
510,2023-07-17 21:00:00,60,20847,38,180,8940,16,79.95833333333333,58.8,2,378,0.0
511,2023-07-07 10:00:00,1620,29040,34,60,29848,34,73.96000000000001,50.6,2,223,0.0
511,2023-07-07 11:00:00,1560,27420,32,0,32668,37,74.68333333333334,51.3,2,223,0.0
511,2023-07-07 12:00:00,1200,26308,30,180,35100,41,75.67166666666667,47.63333333333333,2,223,15.5500001907349
511,2023-07-07 13:00:00,0,27000,31,2940,34920,40,76.24166666666666,45.016666666666666,2,223,0.0
511,2023-07-07 14:00:00,0,28228,33,2848,33420,38,76.63166666666666,43.983333333333334,2,223,0.0
511,2023-07-07 15:00:00,0,30420,35,2940,31980,37,77.05,43.31666666666667,2,223,0.0
511,2023-07-07 16:00:00,748,31320,36,2372,31500,36,77.32833333333333,43.88333333333333,2,223,0.0
511,2023-07-07 17:00:00,3240,30660,35,360,31380,36,77.78999999999999,47.45,2,223,0.0
511,2023-07-07 18:00:00,92,28712,33,3148,33088,38,77.04333333333334,44.56666666666667,2,223,6.90000009536743
511,2023-07-07 19:00:00,1108,28620,33,2072,33452,39,76.96000000000001,48.233333333333334,2,223,0.0
511,2023-07-07 20:00:00,1832,27872,32,0,31380,36,75.75666666666666,49.21666666666667,2,223,0.0
511,2023-07-07 21:00:00,240,27780,32,2008,31380,36,73.87666666666668,51.666666666666664,2,223,0.0
511,2023-07-07 22:00:00,1288,27780,32,1892,31772,37,72.72833333333332,57.86666666666667,2,223,0.0
511,2023-07-07 23:00:00,2132,29372,34,1468,29940,35,72.03166666666667,60.166666666666664,2,223,0.0
511,2023-07-08 00:00:00,1468,28970,34,1172,28472,33,71.15,64.1,2,224,0.0
511,2023-07-08 01:00:00,1440,28652,33,0,27300,32,70.61666666666666,64.43333333333334,2,224,0.0
511,2023-07-08 02:00:00,2792,30392,35,120,27540,32,70.08999999999999,65.06666666666666,2,224,0.0
511,2023-07-08 03:00:00,720,28740,34,928,27950,32,69.70166666666667,66.08333333333333,2,224,0.0
511,2023-07-08 04:00:00,3088,28790,33,512,29372,34,69.45166666666667,66.38333333333334,2,224,13.5200004577637
511,2023-07-08 05:00:00,152,27512,32,208,30650,35,69.68833333333333,65.71666666666667,2,224,0.0
511,2023-07-08 06:00:00,0,27360,32,3212,31772,36,70.58999999999999,64.36666666666666,2,224,0.0
511,2023-07-08 09:00:00,1620,28560,33,1348,29990,35,74.62166666666667,54.733333333333334,2,224,0.0
511,2023-07-08 10:00:00,0,26940,31,2880,30032,35,74.97166666666666,42.016666666666666,2,224,0.0
511,2023-07-08 11:00:00,448,27890,32,2432,27152,31,75.61,40.21666666666667,2,224,0.0
511,2023-07-08 12:00:00,1892,28292,33,0,25440,29,76.24666666666667,38.31666666666667,2,224,0.0
511,2023-07-08 13:00:00,1228,26400,31,1440,25560,30,76.58,35.13333333333333,2,224,0.0
511,2023-07-08 14:00:00,2192,26312,30,1408,25730,30,77.295,33.88333333333333,2,224,0.0
511,2023-07-08 15:00:00,900,25250,29,2460,25352,29,77.46499999999999,34.21666666666667,2,224,13.1899995803833
511,2023-07-08 16:00:00,88,24840,29,2252,26002,30,77.53333333333333,34.88333333333333,2,224,0.0
511,2023-07-08 17:00:00,1292,24752,29,2068,27170,31,77.79166666666667,37.166666666666664,2,224,0.0
511,2023-07-08 18:00:00,0,24120,28,3512,27322,32,77.83666666666666,40.71666666666667,2,224,0.0
511,2023-07-08 19:00:00,360,24120,28,0,24720,29,77.43666666666667,44.483333333333334,2,224,0.0
511,2023-07-08 21:00:00,240,24180,28,2400,28850,33,74.64833333333333,55.233333333333334,2,224,0.0
511,2023-07-08 22:00:00,2880,26450,31,60,26520,31,73.66333333333334,56.666666666666664,2,224,0.0
511,2023-07-08 23:00:00,1730,25010,29,0,26520,31,72.79166666666667,57.983333333333334,2,224,0.0
511,2023-07-09 00:00:00,1150,25150,29,0,26520,31,72.33500000000001,59.46666666666667,2,225,7.51999998092651
511,2023-07-09 03:00:00,770,26880,31,2350,25810,30,71.055,64.91666666666667,2,225,0.0
511,2023-07-09 04:00:00,1810,26110,30,1790,24530,28,70.28666666666666,69.5,2,225,0.0
511,2023-07-09 05:00:00,0,24470,28,1330,25750,30,69.82833333333333,70.23333333333333,2,225,0.0
511,2023-07-09 06:00:00,1800,27480,32,0,24420,28,70.74,68.31666666666666,2,225,0.0
511,2023-07-09 08:00:00,490,26350,30,1490,26520,31,74.42333333333333,56.18333333333333,2,225,0.0
511,2023-07-09 09:00:00,0,25860,30,1390,25030,29,76.365,49.81666666666667,2,225,0.0
511,2023-07-09 10:00:00,950,27060,31,0,25790,30,77.445,45.5,2,225,0.0
511,2023-07-09 11:00:00,850,26460,31,720,27360,32,78.81833333333334,46.2,2,225,0.0
511,2023-07-09 12:00:00,0,27600,32,120,26640,31,79.86166666666666,48.31666666666667,2,225,16.8299999237061
511,2023-07-09 13:00:00,1140,29450,34,1610,26520,31,80.16000000000001,44.28333333333333,2,225,0.0
511,2023-07-09 14:00:00,1130,29580,34,1030,27060,31,80.31333333333333,42.43333333333333,2,225,0.0
511,2023-07-09 15:00:00,490,30010,35,3110,26340,30,81.01166666666667,42.916666666666664,2,225,0.0
511,2023-07-09 16:00:00,0,29520,34,3420,26110,30,80.92833333333333,41.6,2,225,0.0
511,2023-07-09 17:00:00,660,31320,36,2220,23520,27,81.07833333333333,40.86666666666667,2,225,0.0
511,2023-07-09 18:00:00,0,30660,35,910,23770,28,81.225,45.833333333333336,2,225,0.0
511,2023-07-09 19:00:00,1080,32450,37,1610,23460,27,80.80666666666666,48.55,2,225,0.0
511,2023-07-09 20:00:00,1080,33000,38,2520,22030,25,79.80833333333334,54.96666666666667,2,225,0.0
511,2023-07-09 21:00:00,2510,31920,37,70,20220,23,77.85833333333333,60.516666666666666,2,225,0.0
511,2023-07-09 22:00:00,1440,29470,34,60,23330,27,77.03,62.13333333333333,2,225,13.0799999237061
511,2023-07-09 23:00:00,1870,29880,35,0,24240,28,76.45666666666666,63.0,2,225,0.0
511,2023-07-10 00:00:00,2750,28740,33,60,24240,28,75.94333333333334,63.06666666666667,2,226,0.0
511,2023-07-10 01:00:00,1920,27060,31,0,24180,28,75.40333333333334,63.8,2,226,0.0
511,2023-07-10 02:00:00,2530,28020,32,0,24180,28,74.88666666666667,65.26666666666667,2,226,0.0
511,2023-07-10 03:00:00,0,28800,33,1070,24470,28,74.10166666666666,67.4,2,226,0.0
511,2023-07-10 04:00:00,170,29210,34,3010,24490,28,73.825,67.88333333333334,2,226,0.0
511,2023-07-10 05:00:00,3010,30190,35,0,23390,27,73.85666666666665,67.01666666666667,2,226,0.0
511,2023-07-10 06:00:00,0,27530,32,2040,24480,28,74.56333333333333,66.18333333333334,2,226,0.0
511,2023-07-10 09:00:00,1200,29160,34,2150,23810,28,78.91333333333334,52.36666666666667,2,226,0.0
511,2023-07-10 10:00:00,350,28550,33,1570,23530,27,80.47,51.416666666666664,2,226,0.0
511,2023-07-10 13:00:00,1270,27730,32,2150,26330,30,82.96000000000001,49.78333333333333,2,226,7.46999979019165
511,2023-07-10 14:00:00,1560,27480,32,310,25680,30,83.605,50.266666666666666,2,226,0.0
511,2023-07-10 15:00:00,0,27230,32,2880,25980,30,83.78500000000001,48.85,2,226,0.0
511,2023-07-10 16:00:00,1800,29460,34,830,23700,27,83.86999999999999,48.55,2,226,0.0
511,2023-07-10 17:00:00,0,27660,32,2470,23760,28,83.57666666666667,48.516666666666666,2,226,0.0
511,2023-07-10 18:00:00,1790,27660,32,600,23930,28,83.17,49.88333333333333,2,226,0.0
511,2023-07-10 19:00:00,1630,27610,32,180,25070,29,82.72,51.583333333333336,2,226,0.0
511,2023-07-10 20:00:00,0,25980,30,710,28200,33,81.69166666666666,55.28333333333333,2,226,0.0
511,2023-07-10 21:00:00,60,27720,32,3180,27490,32,80.58166666666666,62.833333333333336,2,226,10.1800003051758
511,2023-07-10 22:00:00,1850,27660,32,970,24310,28,79.67,62.93333333333333,2,226,0.0
511,2023-07-10 23:00:00,730,28450,33,0,23340,27,79.115,63.81666666666667,2,226,0.0
511,2023-07-11 00:00:00,1070,29510,34,0,23340,27,78.50666666666666,64.01666666666667,2,227,0.0
511,2023-07-11 01:00:00,2880,30840,36,0,23580,27,78.41833333333334,66.68333333333334,2,227,0.0
511,2023-07-11 02:00:00,3310,30070,35,290,23580,27,77.70166666666667,67.45,2,227,0.0
511,2023-07-11 03:00:00,410,28860,33,1090,23290,27,76.67333333333333,69.93333333333334,2,227,0.0
511,2023-07-11 04:00:00,1150,28870,33,1910,23330,27,76.11333333333333,70.01666666666667,2,227,0.0
511,2023-07-11 05:00:00,350,27950,32,1090,24250,28,76.09666666666666,68.71666666666667,2,227,0.0
511,2023-07-11 07:00:00,1630,28390,33,0,25560,30,77.635,64.55,2,227,0.0
511,2023-07-11 09:00:00,590,27420,32,1870,26347,30,80.24833333333332,54.833333333333336,2,227,0.0
511,2023-07-11 10:00:00,1870,28747,33,120,25080,29,81.25333333333333,54.38333333333333,2,227,0.0
511,2023-07-11 11:00:00,1500,28560,33,650,25257,29,82.385,53.63333333333333,2,227,13.1400003433228
511,2023-07-11 12:00:00,0,27060,31,3600,27310,32,83.225,53.583333333333336,2,227,0.0
511,2023-07-11 13:00:00,1020,27477,32,1500,23710,27,83.91666666666667,53.05,2,227,0.0
511,2023-07-11 15:00:00,2230,28270,33,600,23880,28,84.685,50.266666666666666,2,227,8.59000015258789
511,2023-07-11 16:00:00,0,26160,30,890,23400,27,84.195,46.21666666666667,2,227,0.0
511,2023-07-11 17:00:00,0,27540,32,2640,24727,29,84.175,47.35,2,227,0.0
511,2023-07-11 18:00:00,1740,27540,32,1740,25510,30,83.49,46.43333333333333,2,227,0.0
511,2023-07-11 19:00:00,0,25980,30,3310,24607,28,83.1,49.9,2,227,0.0
511,2023-07-11 20:00:00,1740,28377,33,0,22080,26,82.26,59.13333333333333,2,227,0.0
511,2023-07-11 21:00:00,0,27660,32,0,22440,26,81.17666666666668,61.13333333333333,2,227,0.0
511,2023-07-11 22:00:00,2640,29640,34,0,22440,26,80.29833333333333,61.333333333333336,2,227,7.67000007629395
511,2023-07-11 23:00:00,1790,27957,32,0,22440,26,80.37833333333333,62.2,2,227,0.0
511,2023-07-12 00:00:00,2400,26350,30,240,25320,29,80.325,63.71666666666667,2,228,0.0
511,2023-07-12 01:00:00,2110,26587,31,0,25740,30,79.75999999999999,65.45,2,228,0.0
511,2023-07-12 02:00:00,2100,24900,29,0,25740,30,79.18166666666666,66.16666666666667,2,228,0.0
511,2023-07-12 03:00:00,420,24900,29,1130,25740,30,78.11,70.86666666666666,2,228,0.0
511,2023-07-12 04:00:00,230,24720,29,2830,25087,29,77.225,73.5,2,228,0.0
511,2023-07-12 05:00:00,2230,26287,30,0,23880,28,76.32166666666667,73.28333333333333,2,228,0.0
511,2023-07-12 06:00:00,0,26100,30,2400,24540,28,75.58999999999999,69.78333333333333,2,228,0.0
511,2023-07-12 08:00:00,1500,26100,30,1740,22200,26,75.115,61.916666666666664,2,228,0.0
511,2023-07-12 09:00:00,1917,24600,28,603,23343,27,75.69666666666667,59.5,2,228,0.0
511,2023-07-12 10:00:00,1683,23520,27,297,24720,29,77.02166666666668,55.6,2,228,13.9700002670288
511,2023-07-12 11:00:00,0,23460,27,2703,25980,30,77.925,47.53333333333333,2,228,0.0
511,2023-07-12 13:00:00,1980,24243,28,1140,25080,29,80.59666666666666,51.61666666666667,2,228,0.0
511,2023-07-12 14:00:00,1143,22263,26,1140,27117,31,80.83999999999999,50.333333333333336,2,228,0.0
511,2023-07-12 15:00:00,120,22497,26,120,27720,32,80.64666666666668,51.53333333333333,2,228,0.0
511,2023-07-12 16:00:00,1380,24360,28,2217,28857,33,80.68333333333334,51.3,2,228,0.0
511,2023-07-12 17:00:00,0,24120,28,3423,28323,33,80.31833333333334,52.483333333333334,2,228,0.0
511,2023-07-12 18:00:00,180,24120,28,837,27780,32,79.96166666666666,50.733333333333334,2,228,9.39000034332275
511,2023-07-12 19:00:00,2397,25677,30,783,27183,31,79.52666666666667,52.65,2,228,0.0
511,2023-07-12 20:00:00,1023,25440,29,360,26400,31,78.79,52.25,2,228,0.0
511,2023-07-12 21:00:00,1980,27000,31,0,26700,31,78.48666666666666,55.7,2,228,0.0
511,2023-07-12 22:00:00,957,25020,29,0,27780,32,78.30666666666666,62.61666666666667,2,228,0.0
511,2023-07-12 23:00:00,183,26403,31,2880,28857,33,74.26666666666667,73.71666666666667,2,228,0.0
511,2023-07-13 00:00:00,2637,26220,30,660,26940,31,71.22666666666667,75.86666666666666,2,229,0.0
511,2023-07-13 01:00:00,423,26763,31,0,26280,30,70.24833333333332,82.96666666666667,2,229,0.0
511,2023-07-13 04:00:00,1797,28320,33,1623,26580,31,68.975,89.76666666666667,2,229,0.0
511,2023-07-13 05:00:00,2043,28800,33,660,25260,29,69.4,87.8,2,229,0.0
511,2023-07-13 08:00:00,0,28440,33,2883,29403,34,72.08833333333334,83.41666666666667,2,229,17.3799991607666
511,2023-07-13 09:00:00,837,29157,34,1980,26520,31,72.84833333333333,73.05,2,229,0.0
511,2023-07-13 10:00:00,1623,29343,34,1557,24660,29,73.61833333333334,69.53333333333333,2,229,0.0
511,2023-07-13 11:00:00,1200,29400,34,1380,23163,27,74.48,69.71666666666667,2,229,0.0
511,2023-07-13 12:00:00,0,28740,33,423,22080,26,75.685,63.8,2,229,0.0
511,2023-07-13 13:00:00,0,28740,33,3177,25140,29,76.66499999999999,54.03333333333333,2,229,0.0
511,2023-07-13 14:00:00,1377,31380,36,1743,22503,26,77.22,50.86666666666667,2,229,4.6100001335144
511,2023-07-13 15:00:00,1983,30003,35,1257,22257,26,78.30833333333334,50.88333333333333,2,229,0.0
511,2023-07-13 16:00:00,1140,28020,32,1683,24183,28,78.79166666666667,50.93333333333333,2,229,0.0
511,2023-07-13 17:00:00,0,28320,33,2880,23457,27,78.955,49.88333333333333,2,229,0.0
511,2023-07-13 18:00:00,1737,28500,33,240,23940,28,78.02,54.516666666666666,2,229,0.0
511,2023-07-13 19:00:00,2160,26763,31,0,25197,29,76.47166666666666,51.85,2,229,0.0
511,2023-07-13 20:00:00,2583,26283,30,660,25680,30,75.68833333333333,60.766666666666666,2,229,8.51000022888184
511,2023-07-13 21:00:00,0,25200,29,1080,26217,30,74.45833333333333,68.73333333333333,2,229,0.0
511,2023-07-13 22:00:00,2340,25617,30,1077,27000,31,73.60166666666667,68.05,2,229,0.0
511,2023-07-13 23:00:00,0,24180,28,963,27123,31,72.62666666666668,65.71666666666667,2,229,0.0
511,2023-07-14 00:00:00,3180,26460,31,0,26160,30,71.89,60.166666666666664,2,230,0.0
511,2023-07-14 01:00:00,1437,23280,27,0,26160,30,71.33500000000001,63.516666666666666,2,230,0.0
511,2023-07-14 03:00:00,2100,25977,30,777,28140,33,70.10833333333333,65.06666666666666,2,230,0.0
511,2023-07-14 04:00:00,2277,24480,28,303,28380,33,69.94833333333332,64.71666666666667,2,230,0.0
511,2023-07-14 05:00:00,483,24363,28,2037,28557,33,70.09166666666667,63.05,2,230,0.0
511,2023-07-14 06:00:00,0,23880,28,3123,30060,35,70.78,64.13333333333334,2,230,0.0
511,2023-07-14 07:00:00,1200,23880,28,180,27120,31,71.42666666666668,66.55,2,230,0.0
511,2023-07-14 09:00:00,1023,25023,29,120,29700,34,73.85166666666667,65.08333333333333,2,230,0.0
511,2023-07-14 10:00:00,1680,25920,30,60,29880,35,73.54333333333334,71.15,2,230,17.3899993896484
511,2023-07-14 11:00:00,540,24300,28,297,30060,35,74.25500000000001,62.916666666666664,2,230,0.0
511,2023-07-14 12:00:00,0,25920,30,3483,30240,35,75.38833333333334,59.61666666666667,2,230,0.0
511,2023-07-14 13:00:00,2640,25920,30,540,29997,35,77.20166666666667,49.733333333333334,2,230,0.0
511,2023-07-14 14:00:00,0,24900,29,1497,30060,35,77.905,44.21666666666667,2,230,0.0
511,2023-07-14 15:00:00,0,25737,30,3183,29103,34,77.66833333333334,42.11666666666667,2,230,0.0
511,2023-07-14 16:00:00,1440,26640,31,957,28377,33,77.93,42.266666666666666,2,230,0.0
511,2023-07-14 17:00:00,180,25200,29,3363,29340,34,78.44166666666666,43.21666666666667,2,230,0.0
